0,1,0,0,0,0,0,0,27,1.50,0,0,0,0,1,0,0,0,3.00,100,0,0,140,9.00,0,1,1.00,0,0,0,0,1,0,0,0,11,0.00,1,310,20,0,2,0.00,2
0,0,1,0,0,0,0,0,26,5.10,0,0,0,0,0,1,0,0,9.00,100,4,0,98,5.00,0,1,2.80,0,0,0,0,0,1,0,0,20,0.00,3,248,20,0,2,0.00,1
0,0,0,0,1,0,0,0,32,1.20,0,0,0,1,0,0,0,0,25.00,100,4,1,120,22.00,0,1,-1.00,0,0,0,1,0,0,0,0,40,0.30,2,326,20,0,2,0.00,2
0,0,0,0,0,0,0,1,28,-0.10,0,0,0,0,1,0,0,0,9.00,100,2,1,60,12.00,0,0,-0.30,0,0,0,0,1,0,0,0,26,0.90,3,210,20,0,2,-1.30,2
1,0,0,0,0,0,0,0,15,0.50,0,0,0,1,0,0,0,0,30.00,100,6,1,290,25.00,0,0,-2.00,0,0,0,0,1,0,0,0,30,0.40,2,326,20,0,1,0.00,2
1,0,0,0,0,0,0,0,25,2.30,0,0,0,1,0,0,0,0,40.00,100,0,0,140,15.00,0,0,-2.00,0,0,0,0,1,0,0,0,34,0.10,4,264,20,5,1,0.00,2
0,0,0,0,0,0,1,0,28,1.70,0,0,0,1,0,0,0,0,12.00,100,2,0,128,15.00,0,0,1.50,0,0,0,1,0,0,0,0,34,0.00,2,246,20,0,1,0.00,1
0,0,0,1,0,0,0,0,30,0.00,0,0,0,0,0,0,0,1,10.00,40,4,1,175,60.00,0,0,-3.50,0,0,0,0,0,0,0,1,25,1.30,1,322,20,0,1,0.00,3
0,0,0,0,0,1,0,0,10,-1.30,0,0,0,0,0,1,0,0,10.00,50,0,0,85,25.00,0,0,-2.00,0,0,0,0,0,0,1,0,10,1.30,2,326,20,0,1,-1.70,2
0,0,0,1,0,0,0,0,22,-2.60,0,0,0,0,0,0,0,1,12.00,40,4,1,115,11.00,0,0,-3.30,0,0,0,0,0,1,0,0,31,1.30,2,206,20,0,1,-2.30,2
0,0,1,0,0,0,0,0,15,-2.20,0,0,0,0,0,1,0,0,15.00,60,0,1,140,25.00,0,0,-3.00,0,0,0,0,0,1,0,0,18,1.00,3,308,20,0,1,-1.90,2
0,0,0,1,0,0,0,0,30,-2.30,0,0,0,0,0,0,1,0,15.00,100,2,1,350,70.00,0,0,-5.00,0,0,0,0,0,0,1,0,25,2.20,3,262,20,10,2,-3.30,2
0,0,0,0,0,1,0,0,30,-2.20,0,1,0,0,0,0,0,0,15.00,80,8,1,150,30.00,0,0,-6.00,0,1,0,0,0,0,0,0,28,1.00,2,314,20,0,1,-2.00,3
0,0,0,0,0,0,1,0,20,-5.30,0,0,1,0,0,0,0,0,20.00,100,8,1,115,30.00,0,0,-5.50,0,0,1,0,0,0,0,0,30,0.60,2,318,20,5,1,-4.40,3
0,0,0,0,1,0,0,0,30,-2.70,0,1,0,0,0,0,0,0,3.00,100,8,1,200,75.00,0,0,-5.00,0,1,0,0,0,0,0,0,31,1.00,3,300,20,0,1,-3.00,2
0,0,0,1,0,0,0,0,26,-0.30,0,0,1,0,0,0,0,0,5.00,95,0,0,108,20.00,0,0,-3.10,0,1,0,0,0,0,0,0,28,0.90,3,246,20,0,1,-0.10,1
0,0,0,0,0,1,0,0,28,-1.50,0,1,0,0,0,0,0,0,11.00,100,4,1,250,21.00,0,0,-2.80,0,1,0,0,0,0,0,0,32,1.30,2,194,20,0,1,-2.30,2
0,0,0,0,0,0,1,0,35,-3.30,0,0,1,0,0,0,0,0,20.00,100,6,1,110,50.00,0,0,-5.30,0,0,1,0,0,0,0,0,25,1.20,2,248,20,10,1,-3.30,2
0,0,0,0,0,0,1,0,35,-3.90,0,0,1,0,0,0,0,0,2.00,100,4,1,110,20.00,0,0,-4.00,0,0,1,0,0,0,0,0,22,0.70,3,296,20,0,1,-3.50,1
0,0,0,0,0,1,0,0,30,-0.10,0,0,0,1,0,0,0,0,10.00,100,6,1,150,9.00,0,0,-5.00,0,0,0,1,0,0,0,0,17,0.30,4,308,20,0,2,-0.30,2
0,0,0,0,0,1,0,0,25,-2.00,0,1,0,0,0,0,0,0,25.00,90,6,1,35,3.00,0,0,-5.00,0,1,0,0,0,0,0,0,29,1.00,3,240,20,0,1,-2.00,1
0,0,0,0,0,0,1,0,20,-5.30,0,0,1,0,0,0,0,0,20.00,100,8,1,85,10.00,0,0,-5.00,0,0,1,0,0,0,0,0,20,1.10,1,310,20,0,1,-6.00,2
0,0,0,0,0,0,1,0,31,-1.70,0,0,1,0,0,0,0,0,8.00,100,6,1,165,12.00,0,0,-4.30,0,0,1,0,0,0,0,0,34,0.70,3,188,20,5,1,-1.70,1
0,0,0,0,0,0,1,0,27,-1.80,0,0,1,0,0,0,0,0,20.00,100,2,0,180,6.00,0,0,-4.00,0,0,1,0,0,0,0,0,35,1.30,2,306,20,0,1,-1.50,1
0,0,0,0,0,0,0,1,32,-4.00,0,0,1,0,0,0,0,0,17.00,100,0,1,120,2.00,0,0,-5.00,0,0,1,0,0,0,0,0,43,1.00,4,296,20,0,1,-4.20,0
0,0,0,0,0,0,0,1,35,-4.70,0,0,0,0,1,0,0,0,20.00,100,4,1,250,30.00,0,0,-6.00,0,0,1,0,0,0,0,0,15,0.80,2,244,20,5,2,-4.20,1
0,0,0,0,1,0,0,0,36,-2.00,0,0,1,0,0,0,0,0,20.00,80,0,1,60,5.00,0,0,-6.00,0,0,1,0,0,0,0,0,37,1.00,4,240,20,0,1,-1.00,0
0,0,0,0,0,0,1,0,35,-6.20,0,0,1,0,0,0,0,0,20.00,100,0,1,200,15.00,0,0,-6.00,0,0,1,0,0,0,0,0,20,1.40,3,310,20,10,1,-5.70,1
0,0,0,0,0,0,1,0,35,-4.20,1,0,0,0,0,0,0,0,2.00,10,0,1,210,20.00,0,0,-6.60,0,0,1,0,0,0,0,0,15,2.60,2,244,20,5,1,-6.40,2
0,0,0,0,1,0,0,0,25,-3.60,0,0,0,1,0,0,0,0,5.00,10,0,0,70,10.00,0,0,-4.00,0,0,1,0,0,0,0,0,10,2.10,3,296,20,0,1,-2.20,0
0,0,1,0,0,0,0,0,31,0.00,0,0,0,0,0,1,0,0,5.00,70,2,1,89,3.00,0,0,-5.00,0,0,0,0,0,1,0,0,8,1.00,3,238,20,0,1,-3.00,1
0,0,0,0,1,0,0,0,38,-1.00,0,0,1,0,0,0,0,0,15.00,70,4,1,145,4.00,0,0,-5.00,0,1,0,0,0,0,0,0,24,0.00,3,234,12,0,1,-1.00,1
0,0,0,0,0,0,1,0,28,-3.40,0,1,0,0,0,0,0,0,11.00,95,2,1,190,22.00,0,0,-3.80,0,1,0,0,0,0,0,0,30,1.30,4,186,12,0,1,-2.20,1
0,0,0,0,0,1,0,0,30,-3.50,0,0,1,0,0,0,0,0,20.00,100,4,1,50,25.00,0,0,-6.40,0,0,1,0,0,0,0,0,34,1.00,3,240,12,5,1,-3.50,2
0,0,0,0,0,1,0,0,27,-1.60,0,0,1,0,0,0,0,0,15.00,100,2,0,138,7.00,0,0,-5.00,0,0,1,0,0,0,0,0,19,0.30,3,304,12,0,1,-0.50,1
0,0,0,0,0,0,1,0,30,-1.70,0,0,1,0,0,0,0,0,14.00,100,6,1,220,25.00,0,0,-2.90,0,0,1,0,0,0,0,0,20,1.20,4,180,12,0,1,-2.00,2
0,0,0,1,0,0,0,0,40,-3.20,0,0,1,0,0,0,0,0,20.00,100,2,1,0,10.00,0,0,-4.00,0,0,1,0,0,0,0,0,15,1.00,3,306,12,0,1,-1.70,1
0,0,0,0,0,0,1,0,30,-1.80,0,0,1,0,0,0,0,0,10.00,100,4,1,300,15.00,0,0,-3.00,0,0,1,0,0,0,0,0,20,0.60,3,300,12,5,1,-1.20,1
0,0,0,0,0,0,1,0,30,-3.00,0,0,0,1,0,0,0,0,15.00,100,6,1,185,15.00,0,0,-4.10,0,0,1,0,0,0,0,0,28,0.60,2,234,12,10,1,-2.00,3
0,0,1,0,0,0,0,0,30,-2.60,0,0,0,1,0,0,0,0,10.00,100,2,0,140,8.00,0,0,-4.00,0,0,1,0,0,0,0,0,15,0.70,2,292,12,0,1,-1.20,1
0,1,0,0,0,0,0,0,36,-0.10,0,0,1,0,0,0,0,0,5.00,100,6,0,62,1.00,0,0,-1.80,0,0,1,0,0,0,0,0,20,0.00,4,228,12,0,1,0.00,1
0,0,0,0,0,0,0,1,25,-1.90,0,0,0,1,0,0,0,0,10.00,95,2,0,140,2.00,0,0,-2.50,0,0,0,0,0,1,0,0,14,2.00,4,178,12,0,1,-3.20,0
0,0,1,0,0,0,0,0,25,-1.80,0,0,0,1,0,0,0,0,5.00,20,4,1,80,10.00,0,0,-5.00,0,0,0,1,0,0,0,0,17,0.20,2,288,12,0,1,-0.60,1
0,0,0,0,0,0,1,0,38,2.60,0,0,0,0,0,1,0,0,3.00,0,0,0,62,0.00,0,0,-0.90,0,0,0,1,0,0,0,0,15,1.20,1,228,12,0,1,-0.50,0
0,0,1,0,0,0,0,0,40,-2.00,0,0,0,1,0,0,0,0,10.00,60,2,0,175,7.00,0,0,-3.00,0,0,0,1,0,0,0,0,15,1.70,2,298,12,0,1,-2.30,1
0,1,0,0,0,0,0,0,38,0.30,0,0,0,0,0,0,1,0,10.00,50,4,1,220,17.00,0,0,-2.00,0,0,0,0,0,0,1,0,20,0.90,2,294,12,0,2,-0.80,1
0,0,1,0,0,0,0,0,28,-3.00,0,0,0,0,0,0,1,0,10.00,80,4,1,75,10.00,0,0,-4.00,0,0,0,0,0,0,1,0,14,0.90,3,284,12,0,2,-1.70,1
0,0,0,0,0,1,0,0,22,-0.40,0,0,0,0,1,0,0,0,8.00,100,0,0,130,5.00,0,0,-2.30,0,0,0,0,0,0,1,0,21,0.60,4,178,12,0,1,-0.60,0
0,0,0,1,0,0,0,0,27,-3.80,0,0,0,0,0,0,1,0,10.00,100,0,0,300,5.00,0,0,-4.10,0,0,0,0,0,0,1,0,26,1.50,1,232,12,0,1,-3.10,0
0,0,0,0,0,0,0,1,31,-0.10,0,0,0,1,0,0,0,0,5.00,100,0,0,69,2.00,0,0,-1.00,0,0,0,0,0,1,0,0,8,0.00,4,228,12,0,1,0.00,0
0,0,1,0,0,0,0,0,45,-2.60,0,0,0,0,0,1,0,0,2.00,100,6,0,230,10.00,0,0,-3.00,0,0,0,0,0,1,0,0,18,1.10,2,300,12,0,1,-1.40,1
0,0,0,0,0,1,0,0,30,2.20,0,0,0,1,0,0,0,0,10.00,90,2,0,48,15.00,0,1,-1.00,0,0,0,1,0,0,0,0,28,0.00,3,292,12,0,2,0.00,1
1,0,0,0,0,0,0,0,30,2.70,0,0,1,0,0,0,0,0,10.00,100,6,0,240,10.00,0,1,1.00,0,0,0,0,1,0,0,0,25,0.10,2,294,12,5,2,-0.10,2
0,0,0,0,0,0,1,0,35,0.00,0,0,0,1,0,0,0,0,15.00,100,4,1,140,15.00,0,0,-0.70,0,0,0,0,1,0,0,0,26,0.80,2,228,12,0,1,-0.80,1
0,0,0,0,0,0,0,1,22,1.00,0,0,0,0,1,0,0,0,8.00,100,0,0,75,3.00,0,0,-1.00,0,0,0,0,0,0,1,0,25,0.60,2,178,12,0,1,-0.60,1
0,0,0,0,0,0,0,1,30,0.00,0,0,0,0,1,0,0,0,16.00,100,2,1,120,10.00,0,1,-1.00,0,0,0,0,0,1,0,0,29,1.00,2,282,12,0,2,-0.10,1
0,0,1,0,0,0,0,0,24,-0.70,0,0,0,0,0,1,0,0,1.00,60,2,1,110,10.00,0,0,-2.00,0,0,0,0,0,1,0,0,7,1.30,2,280,12,0,2,-0.80,1
0,0,1,0,0,0,0,0,20,-1.30,0,0,0,0,0,0,0,1,5.00,60,0,0,210,30.00,0,0,-2.00,0,0,0,0,0,0,0,1,10,1.70,2,228,12,5,1,-2.30,0
0,1,0,0,0,0,0,0,35,0.80,0,0,0,0,0,1,0,0,2.00,50,2,0,225,20.00,0,0,-3.00,0,0,0,0,0,1,0,0,12,1.60,2,292,12,0,1,-1.70,1
0,0,1,0,0,0,0,0,28,1.00,0,0,0,0,0,1,0,0,5.00,20,2,0,50,3.00,0,0,-3.00,0,0,0,0,0,1,0,0,6,1.00,1,222,12,0,1,-1.00,1
0,0,1,0,0,0,0,0,20,-0.50,0,0,0,0,0,0,1,0,9.00,80,2,1,140,9.00,0,0,-1.80,0,0,0,0,0,0,1,0,19,0.20,2,176,12,0,1,-0.20,0
0,0,1,0,0,0,0,0,25,-1.00,0,0,0,0,0,0,1,0,15.00,100,2,0,270,25.00,0,0,-3.00,0,0,0,0,0,0,1,0,15,0.30,3,290,12,0,1,-0.70,2
0,0,0,1,0,0,0,0,24,0.00,0,0,0,1,0,0,0,0,15.00,90,6,1,110,17.00,0,0,-2.00,0,0,0,0,0,0,0,1,30,0.50,3,286,12,0,2,-0.50,2
0,0,0,1,0,0,0,0,30,-1.10,0,0,0,0,0,0,0,1,10.00,20,4,1,48,10.00,0,0,-2.00,0,0,0,0,0,0,0,1,19,0.50,2,276,12,0,2,-0.50,1
0,1,0,0,0,0,0,0,33,-1.80,0,0,0,0,0,0,1,0,25.00,100,2,0,250,10.00,0,0,-2.80,0,0,0,0,0,0,1,0,33,0.70,2,226,12,0,1,-0.30,1
0,0,1,0,0,0,0,0,32,-1.00,0,0,0,0,0,0,1,0,10.00,80,4,1,112,5.00,0,0,-3.00,0,0,0,0,0,0,1,0,21,0.00,2,218,12,0,1,-1.00,1
0,0,1,0,0,0,0,0,40,-1.40,0,0,0,0,0,1,0,0,10.00,100,4,1,0,2.00,0,0,-2.50,0,0,0,0,0,0,1,0,18,0.40,1,286,12,0,1,0.00,0
0,0,1,0,0,0,0,0,35,2.40,0,0,0,0,0,0,1,0,20.00,70,4,1,220,4.00,0,0,-2.00,0,0,0,0,0,0,1,0,30,0.00,1,282,12,0,2,0.00,1
0,1,0,0,0,0,0,0,35,-0.50,0,0,0,1,0,0,0,0,30.00,80,4,1,140,5.00,0,0,0.00,0,0,0,0,0,1,0,0,30,0.30,2,272,12,0,1,-0.10,0
0,1,0,0,0,0,0,0,30,0.00,0,0,0,0,0,1,0,0,10.00,40,4,1,54,3.00,0,0,-2.00,0,0,0,0,0,1,0,0,23,0.00,4,214,12,0,1,-1.00,1
0,1,0,0,0,0,0,0,30,-0.80,0,0,0,0,0,1,0,0,20.00,100,4,1,120,10.00,0,0,0.00,0,0,0,0,0,1,0,0,32,0.00,1,278,12,0,2,0.00,0
0,1,0,0,0,0,0,0,25,0.40,0,0,0,0,0,0,1,0,30.00,100,4,1,250,5.00,0,0,-0.90,0,0,0,0,1,0,0,0,38,0.00,3,222,12,0,1,0.00,1
1,0,0,0,0,0,0,0,20,-0.30,0,0,0,0,0,1,0,0,30.00,100,4,1,200,10.00,0,1,-0.30,0,0,0,0,0,1,0,0,30,0.00,1,268,12,0,1,0.00,0
0,1,0,0,0,0,0,0,25,0.70,0,0,0,0,0,1,0,0,19.00,100,2,0,160,12.00,0,1,0.00,0,0,0,0,1,0,0,0,31,0.00,3,174,12,0,1,0.00,0
0,0,0,0,0,0,1,0,28,1.00,0,0,0,1,0,0,0,0,9.00,95,0,0,200,5.00,0,0,0.80,0,0,0,0,0,0,1,0,21,2.50,1,174,12,0,1,0.00,1
0,0,0,0,0,1,0,0,30,2.20,0,0,0,0,1,0,0,0,15.00,100,0,0,40,10.00,0,0,1.00,0,0,0,0,1,0,0,0,39,0.00,1,278,12,0,2,0.00,0
0,0,0,0,0,0,1,0,30,0.70,0,0,0,0,1,0,0,0,30.00,100,0,0,65,5.00,0,0,-0.40,0,0,0,0,0,0,1,0,49,0.30,1,222,12,0,2,0.00,0
0,1,0,0,0,0,0,0,14,0.80,0,0,0,0,0,0,1,0,8.00,100,0,0,186,5.00,0,0,1.00,0,0,0,1,0,0,0,0,41,0.00,2,214,12,0,2,0.00,0
0,0,0,0,0,0,0,1,25,-0.20,0,0,0,0,1,0,0,0,20.00,100,0,0,135,10.00,0,0,0.00,0,0,0,0,1,0,0,0,20,0.00,2,268,12,0,1,0.00,0
0,0,0,0,0,0,1,0,15,3.00,0,0,0,0,0,0,1,0,20.00,100,4,0,100,5.00,0,1,0.00,0,0,0,0,0,1,0,0,30,1.10,1,264,12,0,2,-1.10,1
0,0,0,0,0,0,1,0,35,1.80,0,0,0,0,0,1,0,0,35.00,100,0,0,135,5.00,0,0,0.70,0,0,0,0,0,0,1,0,35,2.60,1,222,12,0,2,-2.60,0
0,0,0,0,0,0,1,0,25,0.30,0,0,0,0,0,0,1,0,16.00,100,0,0,380,10.00,0,0,0.80,0,0,0,0,0,0,1,0,21,3.50,1,174,12,0,1,-3.90,1
0,0,0,0,0,0,1,0,20,3.50,0,0,0,0,1,0,0,0,30.00,100,0,0,70,2.00,0,1,0.60,0,0,0,0,0,1,0,0,35,0.00,1,280,12,0,10,0.00,0
0,0,0,0,0,0,1,0,26,-1.50,0,0,0,0,0,0,1,0,5.00,10,0,0,150,26.00,0,0,-4.00,0,0,0,0,0,0,1,0,5,1.00,3,274,12,10,1,-4.50,1
0,0,0,0,0,0,0,1,20,-4.10,0,0,0,0,0,1,0,0,10.00,20,0,0,100,0.00,0,0,-4.10,0,0,1,0,0,0,0,0,4,1.90,1,280,12,0,1,-8.50,0
0,0,0,0,0,0,0,1,30,-3.00,0,0,0,0,0,0,0,1,10.00,30,0,0,130,15.00,0,0,-4.00,0,0,0,0,0,0,1,0,12,1.10,2,264,12,10,1,-8.30,1
0,0,1,0,0,0,0,0,27,0.30,0,0,0,0,0,0,0,1,8.00,55,0,0,65,3.00,0,0,-1.90,0,0,0,0,0,0,1,0,11,1.20,1,214,12,0,1,-0.40,0
0,0,0,0,0,0,0,1,30,-4.10,0,1,0,0,0,0,0,0,5.00,0,0,1,270,20.00,0,0,-6.00,0,1,0,0,0,0,0,0,15,1.70,2,274,12,0,2,-10.00,0
0,0,0,0,0,0,0,1,20,-3.60,0,1,0,0,0,0,0,0,5.00,0,0,0,50,1.00,0,0,-5.00,0,1,0,0,0,0,0,0,17,1.50,1,280,12,0,1,-8.60,0
1,0,0,0,0,0,0,0,30,-3.50,0,0,0,1,0,0,0,0,2.00,0,0,1,42,15.00,0,0,-4.00,0,0,1,0,0,0,0,0,10,3.60,2,264,12,10,1,-5.70,1
0,0,0,0,0,0,1,0,34,-5.60,0,0,1,0,0,0,0,0,0.00,0,0,0,110,15.00,0,0,-9.00,0,1,0,0,0,0,0,0,15,3.00,4,222,12,0,1,-7.40,1
0,0,0,0,1,0,0,0,28,11.00,0,1,0,0,0,0,0,0,5.00,0,0,0,150,3.00,0,0,-4.00,0,1,0,0,0,0,0,0,12,1.00,2,214,12,0,1,-1.00,0
0,0,0,0,0,0,1,0,30,-4.50,0,0,1,0,0,0,0,0,25.00,50,4,1,81,18.00,0,0,-8.00,0,0,1,0,0,0,0,0,35,1.40,1,270,12,0,1,-4.50,1
0,0,0,0,0,0,1,0,30,-6.40,0,0,0,0,1,0,0,0,30.00,100,6,1,80,15.00,0,0,-9.00,0,0,1,0,0,0,0,0,45,1.10,3,216,12,5,1,-5.90,2
1,0,0,0,0,0,0,0,10,-6.30,0,0,0,0,1,0,0,0,2.00,100,2,1,80,1.00,0,0,-7.00,0,0,1,0,0,0,0,0,20,2.40,1,278,12,0,1,-6.10,1
0,0,0,0,0,1,0,0,27,-1.00,0,0,1,0,0,0,0,0,20.00,60,2,0,54,2.00,0,0,-7.00,0,0,1,0,0,0,0,0,31,0.00,1,212,12,0,1,-1.00,0
0,0,0,0,0,0,0,1,30,-7.60,0,0,0,1,0,0,0,0,20.00,90,0,1,125,15.00,0,0,-8.00,0,0,1,0,0,0,0,0,30,1.10,3,264,12,10,1,-7.00,1
0,0,0,0,0,0,1,0,20,-6.80,0,0,1,0,0,0,0,0,25.00,100,6,1,185,35.00,0,0,-7.00,0,0,1,0,0,0,0,0,34,1.50,1,168,12,5,1,-7.40,3
1,0,0,0,0,0,0,0,20,-4.20,0,0,0,1,0,0,0,0,20.00,60,0,1,90,2.00,0,0,-8.00,0,0,0,1,0,0,0,0,30,3.40,2,278,12,0,1,-0.80,1
0,0,0,0,0,0,0,1,30,-8.00,0,0,1,0,0,0,0,0,15.00,100,6,1,110,15.00,0,0,-8.00,0,0,0,1,0,0,0,0,30,1.60,2,258,12,10,1,-4.70,1
0,0,0,0,0,0,1,0,25,-5.00,0,0,0,1,0,0,0,0,30.00,50,6,1,90,10.00,0,0,-9.40,0,0,0,1,0,0,0,0,74,1.30,2,210,12,0,1,-5.00,3
0,0,0,0,0,1,0,0,25,-5.00,0,0,0,1,0,0,0,0,35.00,90,4,1,70,25.00,0,0,-8.00,0,0,0,1,0,0,0,0,45,1.10,2,266,12,10,1,-3.30,2
0,0,0,0,0,0,1,0,22,-3.00,0,0,0,1,0,0,0,0,10.00,20,0,0,125,1.00,0,0,-7.00,0,0,0,1,0,0,0,0,36,1.00,2,212,12,0,1,-3.00,0
0,0,0,0,0,0,1,0,25,-5.70,0,0,1,0,0,0,0,0,5.00,100,6,1,235,20.00,0,0,-8.00,0,0,1,0,0,0,0,0,44,0.90,2,162,12,0,1,-5.50,2
0,0,0,0,0,0,1,0,26,-1.00,0,0,0,1,0,0,0,0,40.00,100,4,1,57,9.00,0,0,-2.80,0,0,0,1,0,0,0,0,55,0.70,2,262,12,0,1,-0.50,1
0,0,0,0,0,0,1,0,25,-2.40,0,0,0,1,0,0,0,0,15.00,100,6,1,205,40.00,0,0,-3.40,0,0,1,0,0,0,0,0,55,0.50,3,156,12,0,2,-1.80,2
0,0,0,0,0,0,1,0,28,-0.80,0,0,0,1,0,0,0,0,35.00,98,6,1,125,5.00,0,0,-4.90,0,0,0,1,0,0,0,0,77,0.50,2,204,12,0,1,-0.50,2
